row_names	Rank1	Rank2	Rank3	Rank4	Rank5	Rank6	Rank7	Species
ASV4032	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4033	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4034	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4035	Eukaryota	Metazoa	Rotifera	Eurotatoria	Ploima	Lecanidae	Lecane	NA
ASV4036	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4037	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4038	Eukaryota	Rhodophyta	Rhodophyta	Florideophyceae	Gigartinales	Endocladiaceae	Gloiopeltis	NA
ASV4039	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4040	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4041	Eukaryota	Bigyra	Bigyra	Bigyra	NA	NA	NA	NA
ASV4042	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4043	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4044	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4045	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4046	Eukaryota	Discosea	Discosea	NA	Himatismenida	NA	Parvamoeba	NA
ASV4047	Eukaryota	Bacillariophyta	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia	NA
ASV4048	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4049	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4050	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4051	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4052	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4053	Eukaryota	Metazoa	Cnidaria	Hydrozoa	Leptothecata	NA	NA	NA
ASV4054	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4055	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4056	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4057	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4058	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4059	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4060	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4061	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4062	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4063	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4064	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4065	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4066	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4067	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4068	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4069	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4070	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4071	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4072	Eukaryota	Discosea	Discosea	Flabellinia	Dactylopodida	Paramoebidae	NA	NA
ASV4073	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4074	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4075	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4076	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4077	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4078	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4079	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4080	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4081	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4082	Eukaryota	Dinophyceae	Dinophyceae	Dinophyceae	NA	NA	NA	NA
ASV4083	Eukaryota	Bacillariophyta	Bacillariophyta	NA	NA	NA	NA	NA
ASV4084	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4085	Eukaryota	Metazoa	Porifera	Demospongiae	Dendroceratida	Halisarcidae	Halisarca	NA
ASV4086	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4087	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4088	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4089	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4090	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4091	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4092	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4093	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4094	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4095	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4096	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4097	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4098	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4099	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4100	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4101	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4102	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4103	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4104	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4105	Eukaryota	Bacillariophyta	Bacillariophyta	NA	NA	NA	NA	NA
ASV4106	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4107	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4108	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4109	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4110	Eukaryota	Metazoa	Arthropoda	Malacostraca	Decapoda	Epialtidae	Pugettia	NA
ASV4111	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4112	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4113	Eukaryota	Metazoa	Echinodermata	Asteroidea	Valvatida	Asterinidae	Patiria	miniata
ASV4114	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4115	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4116	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4117	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4118	Eukaryota	Rhodophyta	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV4119	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4120	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4121	Eukaryota	Rhodophyta	Rhodophyta	Florideophyceae	Gigartinales	Solieriaceae	Sarcodiotheca	NA
ASV4122	Eukaryota	Dictyochophyceae	Dictyochophyceae	Dictyochophyceae	Florenciellales	NA	Pseudochattonella	NA
ASV4123	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4124	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4125	Eukaryota	Metazoa	Echinodermata	Holothuroidea	Apodida	Synaptidae	Leptosynapta	NA
ASV4126	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4127	Eukaryota	Metazoa	Arthropoda	NA	NA	NA	NA	NA
ASV4128	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4129	Eukaryota	Oomycota	Oomycota	NA	NA	NA	NA	NA
ASV4130	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4131	Eukaryota	Metazoa	Cnidaria	Hydrozoa	Leptothecata	Obeliidae	Obelia	NA
ASV4132	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4133	Eukaryota	Metazoa	Arthropoda	NA	NA	NA	NA	NA
ASV4134	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4135	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4136	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4137	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4138	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4139	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4140	Eukaryota	Bacillariophyta	Bacillariophyta	Bacillariophyceae	NA	NA	NA	NA
ASV4141	Eukaryota	Metazoa	Nemertea	Enopla	Monostilifera	Emplectonematidae	Emplectonema	sp.
ASV4142	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4143	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4144	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4145	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4146	Eukaryota	Bacillariophyta	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Cylindrotheca	NA
ASV4147	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4148	Eukaryota	Metazoa	Arthropoda	Hexanauplia	Harpacticoida	NA	NA	NA
ASV4149	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4150	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4151	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4152	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4153	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4154	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4155	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4156	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4157	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4158	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4159	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4160	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4161	Eukaryota	Metazoa	Arthropoda	Insecta	Diptera	Simuliidae	Simulium	tuberosum
ASV4162	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4163	Eukaryota	Metazoa	Arthropoda	Insecta	NA	NA	NA	NA
ASV4164	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4165	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4166	Eukaryota	Viridiplantae	Chlorophyta	Mamiellophyceae	NA	NA	NA	NA
ASV4167	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4168	Eukaryota	Chrysophyceae	Chrysophyceae	Chrysophyceae	NA	NA	NA	NA
ASV4169	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4170	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Stichaeidae	Xiphister	NA
ASV4171	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4172	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4173	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4174	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4175	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4176	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4177	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4178	Eukaryota	Rhodophyta	Rhodophyta	Florideophyceae	Ceramiales	Callithamniaceae	Callithamnion	NA
ASV4179	Eukaryota	Metazoa	Arthropoda	Hexanauplia	Harpacticoida	Tisbidae	Scutellidium	NA
ASV4180	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4181	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4182	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4183	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4184	Eukaryota	Bacillariophyta	Bacillariophyta	Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	NA
ASV4185	Eukaryota	Metazoa	Arthropoda	NA	NA	NA	NA	NA
ASV4186	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4187	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4188	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4189	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4190	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4191	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4192	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4193	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4194	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4195	Eukaryota	Metazoa	Cnidaria	Hydrozoa	Leptothecata	Obeliidae	Obelia	NA
ASV4196	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4197	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4198	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4199	Eukaryota	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV4200	Eukaryota	Metazoa	Arthropoda	NA	NA	NA	NA	NA
ASV4201	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4202	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4203	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4204	Eukaryota	Metazoa	Annelida	Polychaeta	Sabellida	Sabellariidae	NA	NA
ASV4205	Eukaryota	Metazoa	Arthropoda	NA	NA	NA	NA	NA
ASV4206	Eukaryota	Rhodophyta	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV4207	Eukaryota	Metazoa	Arthropoda	NA	NA	NA	NA	NA
ASV4208	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4209	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4210	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4211	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4212	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4213	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4214	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4215	Eukaryota	Metazoa	Annelida	Polychaeta	Phyllodocida	Phyllodocidae	Phyllodoce	medipapillata
ASV4216	Eukaryota	Oomycota	Oomycota	NA	Saprolegniales	Saprolegniaceae	NA	NA
ASV4217	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4218	Eukaryota	Metazoa	Platyhelminthes	Rhabditophora	Rhabdocoela	Polycystididae	Polycystis	NA
ASV4219	Eukaryota	Metazoa	Arthropoda	Hexanauplia	Harpacticoida	Miraciidae	Amonardia	NA
ASV4220	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4221	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4222	Eukaryota	Dinophyceae	Dinophyceae	Dinophyceae	Dinophysiales	Dinophysiaceae	Dinophysis	NA
ASV4223	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4224	Eukaryota	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV4225	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4226	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4227	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4228	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4229	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4230	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4231	Eukaryota	Bacillariophyta	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia	NA
ASV4232	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4233	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4234	Eukaryota	Bacillariophyta	Bacillariophyta	Fragilariophyceae	Fragilariales	Fragilariaceae	Asterionellopsis	NA
ASV4235	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4236	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4237	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4238	Eukaryota	Rhodophyta	Rhodophyta	Florideophyceae	Corallinales	NA	NA	NA
ASV4239	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4240	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4241	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4242	Eukaryota	Chrysophyceae	Chrysophyceae	Chrysophyceae	Chromulinales	Paraphysomonadaceae	Paraphysomonas	NA
ASV4243	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4244	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4245	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4246	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4247	Eukaryota	Metazoa	Arthropoda	Hexanauplia	Harpacticoida	Tisbidae	Tisbe	NA
ASV4248	Eukaryota	Metazoa	Annelida	Polychaeta	Sabellida	Serpulidae	NA	NA
ASV4249	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4250	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4251	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4252	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4253	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4254	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4255	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4256	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4257	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4258	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4259	Eukaryota	Bacillariophyta	Bacillariophyta	Coscinodiscophyceae	NA	NA	NA	NA
ASV4260	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4261	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4262	Eukaryota	Rhodophyta	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	Polysiphonia	NA
ASV4263	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4264	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4265	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4266	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4267	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4268	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4269	Eukaryota	Viridiplantae	NA	NA	NA	NA	NA	NA
ASV4270	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4271	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4272	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4273	Eukaryota	Oomycota	Oomycota	NA	Olpidiopsidales	Olpidiopsidaceae	Olpidiopsis	NA
ASV4274	Eukaryota	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV4275	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4276	Eukaryota	Dinophyceae	Dinophyceae	Dinophyceae	NA	NA	NA	NA
ASV4277	Eukaryota	Metazoa	Arthropoda	NA	NA	NA	NA	NA
ASV4278	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4279	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4280	Eukaryota	Metazoa	Chordata	Actinopteri	NA	Embiotocidae	Cymatogaster	aggregata
ASV4281	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4282	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4283	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4284	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4285	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4286	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4287	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4288	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4289	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4290	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4291	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4292	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4293	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4294	Eukaryota	Metazoa	Bryozoa	Gymnolaemata	Cheilostomatida	Calloporidae	Cauloramphus	tortilis
ASV4295	Eukaryota	Bacillariophyta	Bacillariophyta	Bacillariophyceae	Naviculales	NA	NA	NA
ASV4296	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4297	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4298	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4299	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4300	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4301	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4302	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4303	Eukaryota	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV4304	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4305	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4306	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4307	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4308	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4309	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4310	Eukaryota	Metazoa	Arthropoda	NA	NA	NA	NA	NA
ASV4311	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4312	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4313	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4314	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4315	Eukaryota	Metazoa	Arthropoda	NA	NA	NA	NA	NA
ASV4316	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4317	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4318	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4319	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4320	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4321	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4322	Eukaryota	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV4323	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4324	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4325	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4326	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4327	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4328	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4329	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4330	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4331	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4332	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4333	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4334	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4335	Eukaryota	Metazoa	Cnidaria	Hydrozoa	NA	NA	NA	NA
ASV4336	Eukaryota	Bacillariophyta	Bacillariophyta	NA	NA	NA	NA	NA
ASV4337	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4338	Eukaryota	Metazoa	Arthropoda	Malacostraca	Amphipoda	Corophiidae	NA	NA
ASV4339	Eukaryota	Discosea	Discosea	NA	Himatismenida	Cochliopodiidae	Cochliopodium	NA
ASV4340	Eukaryota	Metazoa	Arthropoda	NA	NA	NA	NA	NA
ASV4341	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4342	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4343	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4344	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4345	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4346	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4347	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4348	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4349	Eukaryota	Metazoa	Porifera	Demospongiae	NA	NA	NA	NA
ASV4350	Eukaryota	Metazoa	Arthropoda	NA	NA	NA	NA	NA
ASV4351	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4352	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4353	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4354	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4355	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4356	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4357	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4358	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4359	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4360	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4361	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4362	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4363	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4364	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4365	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4366	Eukaryota	Metazoa	Porifera	Demospongiae	Suberitida	NA	NA	NA
ASV4367	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4368	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4369	Eukaryota	Rhodophyta	Rhodophyta	Florideophyceae	Corallinales	Corallinaceae	Corallina	NA
ASV4370	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4371	Eukaryota	Metazoa	Arthropoda	Insecta	NA	NA	NA	NA
ASV4372	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4373	Eukaryota	Viridiplantae	NA	NA	NA	NA	NA	NA
ASV4374	Eukaryota	Metazoa	Arthropoda	Malacostraca	Amphipoda	Caprellidae	NA	NA
ASV4375	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4376	Eukaryota	Bacillariophyta	Bacillariophyta	Bacillariophyceae	Naviculales	NA	NA	NA
ASV4377	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4378	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4379	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4380	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4381	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4382	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4383	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4384	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4385	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4386	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV4387	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4388	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4389	Eukaryota	Bacillariophyta	Bacillariophyta	NA	NA	NA	NA	NA
ASV4390	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV4391	Eukaryota	NA	NA	NA	NA	NA	NA	NA
